payment_id,payment_method,payment_status,payment_amount
1843_1,Discover,Paid,129.0
1844_1,Visa,Pending,316.0
1845_1,Cash,Pending,486.0
1846_1,Visa,Paid,210.0
1847_1,Cash,Paid,920.0
1848_1,Discover,Paid,390.0
1849_1,MasterCard,Paid,141.0
1850_1,MasterCard,Paid,572.0
1851_1,Amex,Paid,366.0
1852_1,Visa,Pending,205.0
1853_1,Cash,Paid,345.0
1854_1,Visa,Pending,1155.0
1855_1,Amex,Paid,988.0
1856_1,Visa,Pending,142.0
1857_1,Visa,Paid,298.0
1858_1,Amex,Paid,264.0
1859_1,Discover,Pending,258.0
1860_1,Visa,Pending,87.0
1861_1,Discover,Paid,856.0
1862_1,MasterCard,Paid,328.0
1863_1,Amex,Pending,227.0
1864_1,Discover,Pending,1245.0
1865_1,MasterCard,Pending,245.0
1866_1,MasterCard,Paid,992.0
1867_1,Cash,Paid,1190.0
1868_1,Visa,Pending,218.0
1869_1,Discover,Paid,201.0
1870_1,MasterCard,Paid,210.0
1871_1,Amex,Paid,248.0
1873_1,Cash,Paid,240.0
1874_1,Cash,Pending,494.0
1875_1,MasterCard,Pending,639.0
1876_1,MasterCard,Pending,207.0
1877_1,Cash,Pending,723.0
1878_1,Visa,Pending,596.0
1879_1,MasterCard,Pending,1030.0
1880_1,Amex,Paid,73.0
1881_1,Discover,Pending,340.0
1882_1,MasterCard,Paid,1125.0
1883_1,Discover,Pending,145.0
1884_1,MasterCard,Paid,223.0
1885_1,Cash,Pending,286.0
1887_1,Amex,Paid,618.0
1889_1,Cash,Paid,669.0
1890_1,MasterCard,Paid,864.0
1891_1,MasterCard,Paid,134.0
1892_1,Cash,Paid,456.0
1894_1,Cash,Pending,192.0
1895_1,Visa,Paid,390.0
1896_1,Visa,Paid,741.0
1897_1,Visa,Pending,1100.0
1898_1,Cash,Pending,1240.0
1899_1,Cash,Paid,221.0
1900_1,Cash,Paid,482.0
1902_1,Visa,Paid,136.0
1903_1,Cash,Paid,137.0
1904_1,MasterCard,Paid,650.0
1905_1,Amex,Pending,164.0
1906_1,Discover,Pending,128.0
1907_1,Discover,Pending,430.0
1908_1,Cash,Pending,684.0
1909_1,MasterCard,Pending,186.0
1910_1,MasterCard,Pending,264.0
1911_1,Visa,Pending,705.0
1912_1,Cash,Pending,234.0
1913_1,Visa,Paid,444.0
1914_1,Amex,Paid,1070.0
1915_1,Amex,Paid,396.0
1916_1,Visa,Pending,625.0
1917_1,Cash,Pending,524.0
1918_1,Visa,Pending,840.0
1919_1,Cash,Paid,63.0
1920_1,MasterCard,Pending,138.0
1921_1,MasterCard,Pending,246.0
1922_1,Visa,Paid,176.0
1924_1,MasterCard,Paid,308.0
1925_1,MasterCard,Paid,936.0
1926_1,Amex,Pending,452.0
1927_1,Discover,Pending,540.0
1929_1,Discover,Pending,606.0
1930_1,Cash,Paid,310.0
1931_1,Cash,Paid,816.0
1932_1,Discover,Pending,516.0
1933_1,Amex,Pending,86.0
1934_1,Amex,Pending,150.0
1936_1,Discover,Pending,284.0
1937_1,Cash,Paid,395.0
1938_1,Visa,Pending,225.0
1939_1,Amex,Pending,226.0
1940_1,Cash,Pending,150.0
1941_1,Amex,Pending,300.0
1942_1,Visa,Paid,650.0
1943_1,Discover,Paid,848.0
1944_1,Cash,Pending,740.0
1945_1,Visa,Pending,675.0
1946_1,Discover,Paid,168.0
1948_1,Amex,Pending,432.0
1949_1,Visa,Pending,150.0
1950_1,Cash,Pending,255.0
1951_1,Amex,Paid,504.0
1952_1,Discover,Pending,880.0
1953_1,MasterCard,Pending,154.0
1954_1,Visa,Pending,242.0
1955_1,Visa,Paid,458.0
1956_1,Discover,Pending,132.0
1957_1,Amex,Paid,405.0
1958_1,MasterCard,Paid,122.0
1959_1,Discover,Pending,267.0
1960_1,Cash,Paid,240.0
1961_1,Cash,Pending,380.0
1962_1,Discover,Pending,276.0
1963_1,Discover,Paid,138.0
1964_1,Cash,Pending,288.0
1965_1,Visa,Pending,125.0
1966_1,Cash,Pending,261.0
1967_1,MasterCard,Pending,208.0
1968_1,MasterCard,Paid,160.0
1969_1,MasterCard,Paid,248.0
1970_1,MasterCard,Pending,123.0
1971_1,Visa,Paid,189.0
1972_1,Visa,Paid,262.0
1974_1,Cash,Pending,735.0
1975_1,Cash,Pending,450.0
1977_1,Amex,Paid,615.0
1978_1,Visa,Paid,195.0
1979_1,MasterCard,Paid,60.0
1981_1,Amex,Pending,432.0
1982_1,MasterCard,Paid,390.0
1983_1,Amex,Pending,75.0
1984_1,Discover,Paid,360.0
1985_1,Cash,Paid,250.0
1986_1,Visa,Paid,219.0
1987_1,Visa,Pending,445.0
1988_1,Amex,Pending,74.0
1990_1,MasterCard,Pending,335.0
1991_1,Amex,Paid,454.0
1994_1,Amex,Pending,126.0
1996_1,Discover,Paid,228.0
1997_1,Discover,Pending,360.0
1998_1,Amex,Pending,369.0
1999_1,Cash,Pending,76.0
2001_1,Amex,Pending,660.0
2002_1,Amex,Paid,254.0
2004_1,Amex,Paid,82.0
2005_1,Visa,Paid,596.0
2006_1,Cash,Paid,600.0
2007_1,Discover,Pending,405.0
2008_1,Amex,Paid,254.0
2009_1,MasterCard,Paid,138.0
2011_1,Cash,Paid,138.0
2014_1,Amex,Paid,378.0
2015_1,MasterCard,Pending,284.0
2016_1,MasterCard,Paid,90.0
2017_1,Discover,Pending,446.0
2019_1,Cash,Paid,264.0
2020_1,MasterCard,Pending,129.0
2021_1,Visa,Paid,442.0
2022_1,Amex,Paid,132.0
2023_1,Cash,Paid,67.0
2024_1,Cash,Paid,395.0
2025_1,Visa,Pending,308.0
2026_1,Visa,Pending,201.0
2027_1,Visa,Pending,690.0
2028_1,Discover,Pending,630.0
2029_1,MasterCard,Paid,296.0
2030_1,Discover,Pending,524.0
2031_1,Visa,Pending,687.0
2032_1,Amex,Paid,496.0
2034_1,MasterCard,Pending,237.0
2035_1,Amex,Paid,292.0
2036_1,Visa,Paid,67.0
2037_1,Visa,Pending,1075.0
2038_1,MasterCard,Pending,220.0
2039_1,Amex,Pending,81.0
2040_1,Amex,Pending,484.0
2041_1,Visa,Paid,134.0
2042_1,Cash,Pending,735.0
2043_1,Discover,Pending,568.0
2044_1,Amex,Pending,240.0
2045_1,Visa,Pending,650.0
2046_1,Discover,Paid,201.0
2047_1,MasterCard,Paid,360.0
2048_1,Amex,Paid,146.0
2049_1,Discover,Paid,420.0
2050_1,Cash,Paid,148.0
2051_1,Visa,Paid,828.0
2053_1,MasterCard,Paid,72.0
2054_1,Discover,Paid,292.0
2055_1,Visa,Paid,296.0
2056_1,MasterCard,Pending,576.0
2057_1,Amex,Pending,336.0
2058_1,Amex,Pending,148.0
2059_1,MasterCard,Paid,84.0
2060_1,Cash,Paid,512.0
2061_1,Amex,Paid,201.0
2063_1,Amex,Pending,272.0
2065_1,Discover,Paid,270.0
2066_1,Amex,Pending,369.0
2067_1,Discover,Pending,414.0
2068_1,Discover,Paid,226.0
2069_1,Cash,Paid,122.0
2070_1,Amex,Paid,229.0
2071_1,Cash,Paid,1015.0
2072_1,Discover,Pending,237.0
2073_1,Cash,Paid,480.0
2074_1,Visa,Pending,1140.0
2075_1,Discover,Paid,723.0
2076_1,Amex,Pending,213.0
2077_1,Cash,Pending,85.0
2078_1,Discover,Paid,73.0
2079_1,Discover,Paid,205.0
2080_1,Cash,Pending,436.0
2081_1,Cash,Paid,243.0
2082_1,Amex,Pending,576.0
2083_1,Discover,Pending,400.0
2084_1,Cash,Pending,204.0
2085_1,Cash,Paid,560.0
2086_1,Discover,Pending,441.0
2087_1,MasterCard,Paid,290.0
2088_1,Amex,Pending,223.0
2089_1,Amex,Paid,387.0
2090_1,Amex,Paid,884.0
2091_1,MasterCard,Paid,268.0
2092_1,Cash,Paid,176.0
2093_1,Visa,Pending,240.0
2094_1,Amex,Paid,735.0
2095_1,Amex,Paid,725.0
2096_1,Visa,Paid,366.0
2097_1,Cash,Pending,164.0
2098_1,MasterCard,Pending,278.0
2099_1,MasterCard,Pending,412.0
2100_1,Discover,Paid,1000.0
2102_1,Amex,Paid,240.0
2103_1,Visa,Paid,420.0
2104_1,Cash,Paid,335.0
2105_1,Discover,Pending,1175.0
2106_1,MasterCard,Paid,264.0
2107_1,Amex,Paid,205.0
2109_1,Amex,Pending,396.0
2110_1,MasterCard,Paid,420.0
2111_1,Visa,Pending,630.0
2112_1,Discover,Paid,264.0
2113_1,Cash,Paid,288.0
2114_1,Discover,Paid,1235.0
2115_1,Discover,Pending,548.0
2116_1,Visa,Paid,292.0
2117_1,MasterCard,Paid,960.0
2118_1,MasterCard,Pending,880.0
2119_1,Amex,Pending,87.0
2120_1,MasterCard,Paid,143.0
2122_1,Amex,Pending,236.0
2123_1,Discover,Paid,445.0
2126_1,Cash,Paid,258.0
2127_1,Amex,Pending,219.0
2128_1,Amex,Paid,723.0
2129_1,Amex,Pending,735.0
2130_1,Amex,Paid,390.0
2131_1,MasterCard,Pending,592.0
2132_1,Discover,Pending,256.0
2133_1,Visa,Pending,408.0
2134_1,Amex,Paid,71.0
2136_1,Amex,Paid,425.0
2137_1,Amex,Paid,124.0
2138_1,Visa,Pending,304.0
2139_1,MasterCard,Pending,627.0
2140_1,Discover,Pending,245.0
2141_1,Cash,Pending,76.0
2142_1,Amex,Pending,442.0
2143_1,MasterCard,Paid,134.0
2144_1,Amex,Paid,654.0
2145_1,Amex,Paid,606.0
2146_1,Amex,Pending,238.0
2147_1,MasterCard,Pending,192.0
2148_1,Amex,Paid,720.0
2150_1,Discover,Paid,462.0
2151_1,Cash,Pending,280.0
2152_1,Amex,Paid,145.0
2153_1,Visa,Paid,672.0
2154_1,Amex,Pending,560.0
2155_1,Amex,Paid,234.0
2156_1,Visa,Paid,133.0
2157_1,MasterCard,Paid,435.0
2160_1,Amex,Pending,741.0
2161_1,Amex,Paid,216.0
2162_1,Amex,Paid,70.0
2164_1,Discover,Paid,292.0
2165_1,Visa,Paid,204.0
2166_1,Discover,Pending,387.0
2167_1,Amex,Paid,296.0
2168_1,Discover,Paid,284.0
2169_1,Cash,Pending,250.0
2170_1,Discover,Paid,476.0
2172_1,Amex,Paid,79.0
2173_1,Visa,Paid,896.0
2174_1,Amex,Pending,1195.0
2175_1,Visa,Paid,1055.0
2176_1,Amex,Paid,984.0
2177_1,Amex,Paid,146.0
2178_1,Discover,Paid,141.0
2179_1,Discover,Paid,1170.0
2180_1,MasterCard,Paid,86.0
2181_1,MasterCard,Paid,402.0
2182_1,MasterCard,Paid,244.0
2183_1,MasterCard,Pending,1170.0
2184_1,MasterCard,Paid,1105.0
2185_1,Discover,Pending,144.0
2186_1,MasterCard,Paid,735.0
2187_1,Discover,Paid,1070.0
2189_1,Discover,Paid,216.0
2190_1,MasterCard,Paid,528.0
2191_1,Discover,Pending,248.0
2192_1,Visa,Paid,700.0
2193_1,Cash,Pending,860.0
2194_1,Amex,Pending,665.0
2195_1,MasterCard,Pending,360.0
2196_1,Discover,Pending,189.0
2197_1,Discover,Paid,240.0
2198_1,Visa,Paid,452.0
2199_1,Amex,Pending,71.0
2200_1,Visa,Paid,270.0
2201_1,Amex,Paid,672.0
2202_1,Visa,Pending,508.0
2203_1,Cash,Paid,892.0
2204_1,Discover,Pending,856.0
2205_1,Discover,Paid,360.0
2206_1,Visa,Pending,122.0
2207_1,Visa,Pending,324.0
2208_1,Cash,Paid,446.0
2209_1,Amex,Pending,272.0
2211_1,MasterCard,Paid,420.0
2212_1,Visa,Pending,201.0
2213_1,Discover,Pending,512.0
2214_1,Amex,Pending,560.0
2215_1,Amex,Pending,880.0
2216_1,Visa,Pending,282.0
2217_1,Discover,Pending,1065.0
2218_1,Cash,Paid,268.0
2219_1,MasterCard,Paid,280.0
2220_1,Amex,Pending,227.0
2223_1,Cash,Paid,1130.0
2224_1,MasterCard,Paid,128.0
2225_1,Discover,Pending,420.0
2226_1,MasterCard,Pending,75.0
2227_1,Cash,Paid,540.0
2228_1,Visa,Pending,725.0
2229_1,Visa,Pending,360.0
2230_1,Discover,Paid,596.0
2231_1,Discover,Paid,207.0
2232_1,MasterCard,Pending,725.0
2233_1,Visa,Paid,248.0
2234_1,MasterCard,Paid,824.0
2236_1,MasterCard,Pending,576.0
2238_1,Discover,Pending,496.0
2239_1,MasterCard,Pending,532.0
2240_1,MasterCard,Paid,660.0
2241_1,Visa,Paid,172.0
2242_1,MasterCard,Paid,1185.0
2243_1,Discover,Pending,245.0
2244_1,Cash,Paid,492.0
2245_1,Discover,Pending,84.0
2246_1,Amex,Pending,1095.0
2247_1,Cash,Paid,264.0
2248_1,Discover,Paid,260.0
2249_1,MasterCard,Pending,208.0
2250_1,Amex,Paid,360.0
2251_1,Amex,Paid,272.0
2252_1,Discover,Paid,420.0
2253_1,Cash,Paid,418.0
2254_1,Visa,Paid,130.0
2255_1,Cash,Paid,294.0
2256_1,Amex,Paid,366.0
2257_1,Amex,Pending,243.0
2259_1,Cash,Paid,248.0
2260_1,Visa,Paid,133.0
2261_1,MasterCard,Pending,984.0
2262_1,Cash,Paid,693.0
2263_1,Visa,Paid,928.0
2264_1,Discover,Paid,272.0
2265_1,Amex,Paid,690.0
2267_1,MasterCard,Pending,1125.0
2268_1,MasterCard,Paid,270.0
2269_1,Amex,Paid,264.0
2270_1,Amex,Pending,630.0
2271_1,Cash,Pending,1080.0
2272_1,MasterCard,Pending,380.0
2273_1,Amex,Pending,423.0
2275_1,Visa,Paid,504.0
2276_1,Visa,Pending,640.0
2277_1,Cash,Paid,138.0
2278_1,Discover,Pending,458.0
2279_1,MasterCard,Pending,228.0
2281_1,Discover,Pending,399.0
2284_1,Discover,Paid,146.0
2285_1,MasterCard,Pending,128.0
2286_1,Cash,Paid,122.0
2287_1,MasterCard,Paid,148.0
2288_1,Amex,Pending,308.0
2289_1,Discover,Paid,904.0
2290_1,Amex,Pending,186.0
2291_1,Discover,Pending,645.0
2292_1,MasterCard,Pending,404.0
2294_1,Cash,Pending,272.0
2295_1,MasterCard,Paid,370.0
2297_1,MasterCard,Paid,225.0
2298_1,Discover,Paid,121.0
2300_1,Visa,Pending,85.0
2301_1,Visa,Paid,732.0
2302_1,Visa,Pending,80.0
2303_1,MasterCard,Pending,660.0
2305_1,Discover,Pending,588.0
2307_1,Amex,Paid,1195.0
2308_1,Amex,Pending,131.0
2309_1,Cash,Pending,372.0
2310_1,Visa,Paid,267.0
2311_1,Visa,Pending,657.0
2312_1,MasterCard,Paid,399.0
2313_1,Visa,Pending,420.0
2314_1,Visa,Pending,252.0
2315_1,Amex,Pending,240.0
2316_1,MasterCard,Pending,642.0
2317_1,Discover,Paid,492.0
2318_1,Visa,Paid,138.0
2319_1,Amex,Pending,405.0
2320_1,MasterCard,Pending,203.0
2321_1,Amex,Paid,422.0
2322_1,MasterCard,Pending,78.0
2323_1,MasterCard,Paid,252.0
2324_1,Discover,Pending,174.0
2325_1,MasterCard,Pending,1090.0
2326_1,Cash,Paid,296.0
2327_1,Cash,Pending,429.0
2328_1,MasterCard,Pending,267.0
2329_1,Amex,Paid,366.0
2330_1,Discover,Pending,305.0
2331_1,Cash,Pending,158.0
2332_1,Cash,Pending,375.0
2333_1,Discover,Paid,320.0
2334_1,Visa,Pending,250.0
2335_1,Discover,Pending,856.0
2336_1,Amex,Pending,968.0
2337_1,Cash,Pending,1010.0
2338_1,MasterCard,Pending,576.0
2339_1,Amex,Paid,580.0
2340_1,Cash,Paid,500.0
2341_1,Visa,Pending,195.0
2342_1,Cash,Paid,416.0
2343_1,Discover,Pending,520.0
2344_1,Visa,Pending,140.0
2347_1,Cash,Pending,284.0
2348_1,MasterCard,Paid,60.0
2350_1,MasterCard,Paid,432.0
2351_1,Amex,Paid,272.0
2353_1,Discover,Pending,315.0
2354_1,Discover,Paid,146.0
2355_1,Visa,Paid,87.0
2356_1,Discover,Pending,241.0
2357_1,Discover,Paid,89.0
2358_1,Visa,Paid,272.0
2360_1,Cash,Pending,244.0
2361_1,Discover,Pending,180.0
2362_1,Discover,Paid,684.0
2364_1,Amex,Paid,154.0
2366_1,Visa,Pending,442.0
2367_1,Visa,Pending,63.0
2368_1,Visa,Pending,908.0
2369_1,Amex,Pending,490.0
2370_1,Visa,Pending,132.0
2372_1,Discover,Paid,207.0
2373_1,Cash,Paid,237.0
2374_1,Discover,Paid,500.0
2377_1,Cash,Pending,381.0
2379_1,Cash,Pending,642.0
2380_1,Amex,Pending,228.0
2383_1,Amex,Pending,627.0
2384_1,Amex,Paid,1180.0
2385_1,Amex,Paid,150.0
2386_1,Discover,Paid,241.0
2387_1,MasterCard,Paid,417.0
2388_1,Visa,Paid,244.0
2389_1,MasterCard,Paid,700.0
2390_1,Discover,Paid,675.0
2391_1,Amex,Paid,250.0
2392_1,Visa,Paid,176.0
2394_1,MasterCard,Pending,540.0
2396_1,Amex,Pending,71.0
2397_1,Visa,Paid,976.0
2400_1,Visa,Pending,435.0
2401_1,Discover,Pending,1105.0
2402_1,MasterCard,Pending,1240.0
2403_1,Cash,Paid,294.0
2404_1,MasterCard,Paid,300.0
2405_1,Amex,Pending,350.0
2406_1,Discover,Paid,272.0
2407_1,Visa,Pending,340.0
2408_1,Discover,Pending,226.0
2409_1,Cash,Paid,146.0
2410_1,MasterCard,Pending,680.0
2411_1,Visa,Pending,434.0
2412_1,MasterCard,Paid,952.0
2413_1,Discover,Paid,1150.0
2415_1,Visa,Paid,210.0
2416_1,Amex,Pending,176.0
2417_1,Amex,Pending,504.0
2418_1,Amex,Paid,820.0
2420_1,Amex,Paid,436.0
2421_1,MasterCard,Paid,256.0
2422_1,Cash,Paid,635.0
2424_1,Cash,Pending,204.0
2425_1,Cash,Pending,690.0
2426_1,MasterCard,Paid,310.0
2427_1,Visa,Paid,77.0
2428_1,Discover,Paid,145.0
2429_1,Cash,Paid,256.0
2430_1,MasterCard,Paid,82.0
2431_1,Visa,Pending,242.0
2432_1,Discover,Pending,1050.0
2433_1,Amex,Paid,66.0
2435_1,Discover,Paid,420.0
2436_1,Visa,Pending,1085.0
2437_1,Cash,Paid,366.0
2438_1,Visa,Paid,266.0
2439_1,Visa,Paid,438.0
2440_1,Discover,Pending,745.0
2441_1,Cash,Paid,164.0
2442_1,Visa,Pending,460.0
2443_1,MasterCard,Paid,460.0
2444_1,Cash,Paid,400.0
2445_1,Discover,Paid,750.0
2446_1,Discover,Paid,1030.0
2447_1,Discover,Paid,540.0
2449_1,Discover,Paid,378.0
2450_1,Amex,Pending,430.0
2451_1,MasterCard,Paid,79.0
2453_1,Cash,Paid,222.0
2454_1,Cash,Paid,430.0
2455_1,Visa,Paid,150.0
2456_1,Amex,Pending,474.0
2458_1,MasterCard,Paid,690.0
2459_1,MasterCard,Pending,256.0
2460_1,Cash,Pending,1190.0
2461_1,Cash,Pending,65.0
2462_1,Discover,Paid,840.0
2463_1,Amex,Pending,552.0
2465_1,Amex,Paid,132.0
2466_1,Discover,Pending,630.0
2467_1,MasterCard,Paid,1000.0
2468_1,MasterCard,Pending,85.0
2469_1,MasterCard,Pending,264.0
2470_1,Discover,Paid,320.0
2471_1,Discover,Pending,1210.0
2472_1,Cash,Paid,705.0
2473_1,Discover,Pending,145.0
2474_1,Cash,Paid,380.0
2477_1,Discover,Pending,64.0
2478_1,Visa,Paid,580.0
2479_1,MasterCard,Paid,280.0
2480_1,Visa,Pending,393.0
2481_1,Amex,Pending,1040.0
2482_1,Visa,Pending,170.0
2483_1,Visa,Paid,300.0
2485_1,Visa,Pending,122.0
2486_1,Visa,Paid,248.0
2487_1,Amex,Pending,222.0
2488_1,Visa,Pending,244.0
2489_1,MasterCard,Pending,122.0
2490_1,Cash,Pending,568.0
2492_1,Visa,Paid,695.0
2494_1,Cash,Pending,369.0
2495_1,Visa,Pending,340.0
2496_1,Cash,Paid,1115.0
2497_1,Cash,Paid,243.0
2498_1,Amex,Paid,304.0
2499_1,Amex,Paid,936.0
2501_1,Amex,Pending,360.0
2502_1,Amex,Paid,230.0
2503_1,Visa,Pending,176.0
2504_1,Discover,Pending,380.0
2505_1,Amex,Pending,176.0
2506_1,Cash,Paid,150.0
2507_1,Cash,Paid,560.0
2508_1,Amex,Pending,426.0
2509_1,MasterCard,Paid,378.0
2511_1,MasterCard,Paid,183.0
2512_1,Cash,Paid,381.0
2513_1,Cash,Pending,532.0
2514_1,Visa,Pending,399.0
2515_1,Discover,Pending,710.0
2516_1,Amex,Paid,71.0
2517_1,Visa,Paid,1245.0
2518_1,Cash,Pending,298.0
2519_1,Visa,Paid,235.0
2520_1,Discover,Pending,238.0
2521_1,MasterCard,Paid,425.0
2524_1,Visa,Paid,172.0
2525_1,MasterCard,Pending,340.0
2526_1,Cash,Pending,568.0
2527_1,MasterCard,Paid,134.0
2528_1,Cash,Pending,258.0
2529_1,Cash,Paid,264.0
2530_1,Visa,Pending,147.0
2531_1,Visa,Paid,78.0
2532_1,MasterCard,Paid,148.0
2533_1,MasterCard,Paid,78.0
2534_1,MasterCard,Paid,272.0
2535_1,Visa,Paid,209.0
2536_1,Discover,Pending,670.0
2537_1,MasterCard,Paid,429.0
2538_1,Visa,Paid,249.0
2539_1,MasterCard,Pending,330.0
2540_1,Amex,Paid,940.0
2541_1,Cash,Pending,355.0
2542_1,Visa,Paid,412.0
2544_1,Visa,Pending,132.0
2545_1,Discover,Paid,384.0
2546_1,Amex,Pending,241.0
2548_1,Cash,Pending,524.0
2549_1,MasterCard,Paid,366.0
2550_1,Visa,Pending,524.0
2551_1,MasterCard,Pending,264.0
2552_1,Amex,Paid,150.0
2554_1,MasterCard,Paid,720.0
2555_1,MasterCard,Pending,90.0
2556_1,Amex,Pending,260.0
2557_1,Visa,Pending,504.0
2558_1,Discover,Paid,860.0
2561_1,Amex,Paid,498.0
2562_1,Cash,Pending,348.0
2563_1,Discover,Paid,1215.0
2564_1,Cash,Pending,180.0
2565_1,Amex,Paid,390.0
2567_1,Visa,Paid,630.0
2568_1,Discover,Pending,840.0
2569_1,Discover,Pending,960.0
2570_1,MasterCard,Pending,81.0
2571_1,Cash,Paid,410.0
2573_1,Amex,Pending,224.0
2575_1,MasterCard,Pending,410.0
2576_1,Visa,Paid,414.0
2578_1,Visa,Paid,425.0
2579_1,Discover,Paid,66.0
2580_1,Visa,Paid,426.0
2581_1,Cash,Paid,996.0
2583_1,Amex,Paid,400.0
2584_1,Amex,Paid,243.0
2585_1,Cash,Paid,441.0
2586_1,Cash,Pending,74.0
2587_1,Discover,Paid,292.0
2589_1,MasterCard,Paid,296.0
2590_1,Discover,Pending,166.0
2592_1,Cash,Paid,645.0
2593_1,MasterCard,Paid,1095.0
2594_1,Amex,Paid,186.0
2595_1,Cash,Pending,1035.0
2596_1,Visa,Paid,242.0
2598_1,Discover,Pending,360.0
2600_1,Cash,Pending,840.0
2601_1,Visa,Paid,725.0
2602_1,Amex,Pending,410.0
2603_1,MasterCard,Paid,258.0
2604_1,Cash,Paid,651.0
2605_1,Cash,Paid,366.0
2606_1,Visa,Pending,266.0
2607_1,Discover,Pending,209.0
2608_1,Cash,Paid,884.0
2609_1,MasterCard,Paid,747.0
2610_1,Visa,Pending,860.0
2611_1,Cash,Pending,1165.0
2612_1,Discover,Pending,904.0
2613_1,Cash,Pending,635.0
2614_1,MasterCard,Pending,705.0
2615_1,Discover,Pending,654.0
2616_1,Visa,Paid,730.0
2617_1,MasterCard,Paid,85.0
2618_1,Cash,Pending,315.0
2619_1,Amex,Paid,399.0
2620_1,Amex,Paid,124.0
2621_1,Visa,Paid,178.0
2622_1,Discover,Paid,228.0
2623_1,Cash,Pending,1230.0
2624_1,Discover,Pending,420.0
2626_1,Cash,Pending,172.0
2628_1,Discover,Pending,832.0
2629_1,Visa,Pending,270.0
2630_1,Cash,Paid,738.0
2631_1,Discover,Pending,80.0
2632_1,Visa,Paid,132.0
2633_1,Discover,Paid,552.0
2634_1,Amex,Paid,639.0
2635_1,MasterCard,Paid,300.0
2636_1,Visa,Pending,441.0
2637_1,Discover,Paid,267.0
2638_1,MasterCard,Pending,84.0
2639_1,Visa,Pending,1090.0
2640_1,Discover,Paid,606.0
2641_1,Visa,Pending,242.0
2642_1,Discover,Pending,609.0
2643_1,MasterCard,Pending,248.0
2645_1,Cash,Paid,800.0
2646_1,MasterCard,Paid,1245.0
2647_1,Visa,Pending,352.0
2648_1,Visa,Paid,876.0
2649_1,Amex,Pending,868.0
2650_1,Amex,Paid,141.0
2651_1,Cash,Paid,84.0
2652_1,Amex,Pending,402.0
2653_1,Amex,Pending,255.0
2654_1,Visa,Paid,800.0
2656_1,Amex,Pending,138.0
2658_1,Amex,Pending,424.0
2659_1,MasterCard,Paid,355.0
2660_1,Visa,Pending,528.0
2661_1,Visa,Pending,174.0
2662_1,Discover,Pending,146.0
2663_1,Cash,Pending,636.0
2664_1,Amex,Paid,356.0
2665_1,Visa,Paid,442.0
2666_1,Visa,Paid,405.0
2667_1,Amex,Paid,690.0
2668_1,Amex,Pending,426.0
2669_1,Amex,Paid,226.0
2670_1,Visa,Pending,1055.0
2671_1,Discover,Pending,264.0
2672_1,Discover,Paid,696.0
2673_1,Amex,Paid,1105.0
2674_1,Visa,Paid,844.0
2675_1,MasterCard,Paid,62.0
2676_1,Visa,Paid,745.0
2677_1,Cash,Paid,498.0
2678_1,Discover,Pending,1195.0
2679_1,Discover,Paid,735.0
2681_1,Cash,Pending,74.0
2682_1,Visa,Paid,1185.0
2683_1,MasterCard,Paid,246.0
2684_1,Discover,Paid,78.0
2685_1,Visa,Pending,142.0
2686_1,MasterCard,Paid,369.0
2687_1,Discover,Paid,1195.0
2688_1,Amex,Paid,944.0
2690_1,Discover,Paid,148.0
2691_1,Discover,Pending,1205.0
2692_1,Amex,Pending,1230.0
2693_1,Visa,Pending,298.0
2694_1,Discover,Pending,832.0
2695_1,Cash,Pending,144.0
2696_1,Discover,Paid,452.0
2697_1,Cash,Pending,170.0
2699_1,Visa,Pending,312.0
2700_1,Cash,Pending,424.0
2701_1,Amex,Paid,312.0
2702_1,MasterCard,Pending,158.0
2704_1,Visa,Paid,735.0
2705_1,Visa,Paid,122.0
2706_1,Visa,Pending,828.0
2707_1,MasterCard,Pending,1045.0
2708_1,MasterCard,Pending,605.0
2709_1,Discover,Pending,532.0
2710_1,Discover,Paid,651.0
2712_1,Discover,Paid,345.0
2713_1,Visa,Pending,650.0
2715_1,MasterCard,Pending,141.0
2716_1,MasterCard,Paid,242.0
2718_1,Discover,Paid,600.0
2721_1,Amex,Pending,69.0
2722_1,Cash,Paid,400.0
2723_1,Visa,Pending,456.0
2725_1,Discover,Paid,71.0
2727_1,Cash,Paid,572.0
2728_1,Discover,Pending,1155.0
2729_1,Discover,Pending,564.0
2730_1,Visa,Paid,396.0
2732_1,Cash,Paid,335.0
2733_1,Amex,Paid,405.0
2735_1,Amex,Pending,67.0
2736_1,Visa,Pending,332.0
2737_1,Visa,Paid,430.0
2738_1,Discover,Paid,210.0
2740_1,Visa,Paid,294.0
2741_1,MasterCard,Paid,426.0
2742_1,Visa,Pending,240.0
2743_1,MasterCard,Paid,90.0
2744_1,Visa,Paid,225.0
2745_1,Visa,Pending,207.0
2746_1,MasterCard,Paid,355.0
2747_1,Amex,Pending,720.0
2748_1,Amex,Pending,372.0
2749_1,Discover,Paid,395.0
2750_1,Amex,Pending,675.0
2751_1,Discover,Pending,729.0
2752_1,Visa,Pending,138.0
2753_1,MasterCard,Pending,122.0
2755_1,Cash,Paid,615.0
2756_1,MasterCard,Paid,418.0
2757_1,Discover,Pending,201.0
2758_1,Visa,Paid,476.0
2759_1,Discover,Pending,139.0
2760_1,Cash,Paid,324.0
2761_1,Visa,Paid,272.0
2762_1,Discover,Paid,246.0
2763_1,MasterCard,Paid,82.0
2764_1,Visa,Paid,130.0
